,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters,uri,song,artist
0,0.481,0.982,0,-5.012,1,0.171,0.00731,0.0,0.893,0.364,129.244,0,spotify:track:1x4P91N1ieE9hZq38ToEC6,"Get The Party Started - Live at La Scala, King's Cross, London, England",P!nk
0,0.679,0.812,9,-6.853,1,0.0541,0.000157,0.00564,0.158,0.609,120.018,4,spotify:track:7GoIwiu4hfTszEsPDqT297,Just Like A Pill - Jacknife Lee Mix,P!nk
0,0.792,0.832,10,-5.361,1,0.0626,0.00851,0.00107,0.0492,0.964,126.992,4,spotify:track:50XCLKVyJBK64YChU7o1xR,Don't Let Me Get Me - Maurice's Nu Soul Mix,P!nk
0,0.528,0.886,11,-6.249,0,0.0329,0.0159,0.0,0.0758,0.8,96.001,9,spotify:track:7FFl1IHSsPWsfUCladsCl9,Stay the Night,James Blunt
0,0.636,0.639,6,-5.907,0,0.0294,0.0518,0.0,0.077,0.961,139.954,9,spotify:track:4g2ks3sZw0NtdmBuczxOMo,Dangerous,James Blunt
0,0.437,0.57,8,-5.634,1,0.0265,0.348,1.14e-05,0.129,0.143,75.705,2,spotify:track:6JiXAZ6SvoNJZonUyhfAY9,Best Laid Plans,James Blunt
0,0.41,0.778,9,-5.353,1,0.0295,0.00561,9.42e-06,0.142,0.474,201.998,10,spotify:track:1XCWRPypSirT0WiXQGDcAl,So Far Gone,James Blunt
0,0.549,0.518,7,-7.306,0,0.0259,0.0772,1.31e-06,0.0958,0.227,135.056,6,spotify:track:49v1FTCFjK5zl17T1xWlGm,No Tears,James Blunt
0,0.609,0.689,5,-7.016,1,0.0337,0.243,3.66e-06,0.0948,0.496,132.426,4,spotify:track:5TRdBZqUNfLP5o7cdYOuh2,Superstar,James Blunt
0,0.647,0.784,5,-6.522,0,0.0254,0.0551,0.0,0.109,0.847,128.057,13,spotify:track:0jc9vlikooqX0ccc7nNJ1n,These Are the Words,James Blunt
0,0.432,0.742,10,-6.081,1,0.0304,0.306,0.0,0.127,0.368,154.158,10,spotify:track:1tOGNtWkUhBeV1SCNOCAon,Calling out Your Name,James Blunt
0,0.503,0.647,9,-6.872,0,0.0298,0.205,5.56e-06,0.126,0.283,140.006,6,spotify:track:4RNdNSxMLcw4NvoW9V0sXs,Heart of Gold,James Blunt
0,0.663,0.9,6,-4.08,0,0.0365,0.00951,0.0,0.0529,0.897,96.992,9,spotify:track:27frvdD2rFj8NpgJUqTqBs,I'll Be Your Man,James Blunt
0,0.381,0.411,10,-9.772,0,0.0317,0.666,0.0,0.0783,0.19,132.91,15,spotify:track:41bvsizLm3XAwwZ6eHLumd,If Time Is All I Have,James Blunt
0,0.5,0.794,6,-4.271,0,0.267,0.0354,1.66e-06,0.174,0.409,138.064,11,spotify:track:0fZEP7ODZgVH6mGOFmfCG5,Turn Me On,James Blunt
0,0.746,0.501,7,-7.236,0,0.0294,0.492,2.63e-05,0.11,0.343,136.021,6,spotify:track:6hY65F5Wi4BGlYXClCf7hN,This Love Again,James Blunt
0,0.472,0.38,1,-8.733,1,0.049,0.877,0.0,0.0864,0.162,133.505,17,spotify:track:2t6Ep82FfXnuGLEHT1RnUj,If Time Is All I Have - Acoustic,James Blunt
0,0.396,0.314,2,-13.337,1,0.171,0.975,0.000275,0.594,0.145,116.774,8,spotify:track:4X78VrpRNtWyopMjeFEMay,Syrup & Honey - Live in Japan,Duffy
0,0.423,0.447,7,-11.665,1,0.0265,0.369,0.0925,0.45,0.457,88.013,8,spotify:track:6gNGtotuo5p7dhMc34mFVb,Rockferry - Live in Japan,Duffy
0,0.483,0.355,2,-13.756,0,0.0571,0.49,0.000684,0.105,0.358,107.749,15,spotify:track:0e7dK5OxHj4TiHKHDAzfbF,Hanging on Too Long - Live in Japan,Duffy
0,0.388,0.543,9,-11.961,1,0.0311,0.557,0.00314,0.224,0.559,178.064,1,spotify:track:6umk6pYmL6enks6EsJDHrw,Serious - Live in Japan,Duffy
0,0.549,0.358,9,-12.265,0,0.0396,0.651,0.00572,0.118,0.173,119.755,15,spotify:track:5Xfo7CitDICQAQ6lJ0VEKC,Breaking My Own Heart - Live in Japan,Duffy
0,0.474,0.707,4,-12.633,0,0.303,0.0197,0.0245,0.946,0.444,139.969,0,spotify:track:0AMrMQmrzEaLJf2tUEtO01,Rain on Your Parade - Live in Japan,Duffy
0,0.503,0.295,5,-13.565,0,0.0319,0.602,0.0022,0.207,0.339,84.655,15,spotify:track:1HTV7G1YYYDtH2tIwufQ1i,Warwick Avenue - Live in Japan,Duffy
0,0.609,0.341,5,-13.435,0,0.0287,0.197,0.258,0.817,0.48,103.932,8,spotify:track:0gPJrYqyIiaUSpwjlVj0rD,Delayed Devotion - Live in Japan,Duffy
0,0.557,0.371,2,-13.408,0,0.0379,0.752,0.00137,0.383,0.47,97.564,15,spotify:track:28gb2F3YRc4tGscZMQXVty,Stepping Stone - Live in Japan,Duffy
0,0.57,0.597,5,-11.254,0,0.027,0.156,0.011,0.128,0.555,100.059,6,spotify:track:1stPVFrbN8zkVcrHJQEG3O,Tomorrow - Live in Japan,Duffy
0,0.631,0.692,7,-11.797,1,0.0378,0.331,0.00266,0.962,0.87,129.951,0,spotify:track:1lryIKTEmvqOckBE77a59b,Mercy - Live in Japan,Duffy
0,0.411,0.647,7,-12.811,1,0.0746,0.298,0.584,0.971,0.357,94.975,12,spotify:track:0mAc3yLhii6g4lJjEleAnC,Distant Dreamer - Live in Japan,Duffy
0,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,16,spotify:track:1BV0m40U0M4t1SLIsDnwZl,1973,James Blunt
0,0.613,0.343,0,-11.099,1,0.0274,0.919,0.0,0.0913,0.134,78.243,5,spotify:track:2OjjO99C0yGnHXarzoC6S7,One of the Brightest Stars,James Blunt
0,0.484,0.782,8,-8.753,1,0.0424,0.0111,9.6e-05,0.166,0.629,176.04,10,spotify:track:3JXVYARc2C8mfqx0pKkSi4,I'll Take Everything,James Blunt
0,0.46,0.509,10,-7.666,1,0.0263,0.466,0.000434,0.122,0.194,77.613,2,spotify:track:2YaGZvBfkQ4jiD5cMLIFQV,Same Mistake,James Blunt
0,0.582,0.507,2,-9.021,1,0.0313,0.671,1.21e-06,0.136,0.217,83.019,5,spotify:track:1zVBU0PAj7ZUVmVfG2pgQG,Carry You Home,James Blunt
0,0.64,0.558,6,-7.964,1,0.0321,0.13,8.39e-06,0.11,0.197,92.611,2,spotify:track:79TEDshMVLibmgLVXolwJ8,Give Me Some Love,James Blunt
0,0.778,0.452,0,-11.921,1,0.0362,0.533,0.000324,0.0733,0.651,121.028,5,spotify:track:54wTKzCLEc1OQRzh9QjKoq,I Really Want You,James Blunt
0,0.363,0.355,7,-9.877,1,0.0457,0.371,7.43e-05,0.0814,0.19,180.364,1,spotify:track:3Y1JP1ulhlpgCqRzMQhVJr,Shine On,James Blunt
0,0.371,0.408,8,-9.067,1,0.0369,0.2,0.0,0.119,0.347,164.505,10,spotify:track:4eqMVSbL7qT2JoSBNINEto,Annie,James Blunt
0,0.516,0.478,9,-8.336,0,0.0247,0.584,1.35e-05,0.0632,0.198,78.168,15,spotify:track:1D7IbAU7NSezaHChEDYRkF,I Can't Hear the Music,James Blunt
0,0.632,0.378,9,-11.462,1,0.0306,0.884,2.63e-05,0.11,0.347,125.128,1,spotify:track:4DCHszO57DZHgvqalfoITR,1973 - Acoustic,James Blunt
0,0.549,0.945,7,-4.351,1,0.0329,0.031,0.0,0.114,0.565,93.998,4,spotify:track:1InxF7R4R1GwcncyaBar6E,Good Ol' Days,The Script
0,0.507,0.837,4,-4.84,1,0.0451,0.103,0.0,0.842,0.535,148.017,0,spotify:track:4GocvAIIFVhyknHZA8DlH1,Six Degrees of Separation,The Script
0,0.536,0.868,10,-4.336,1,0.0448,0.0507,0.0,0.118,0.626,84.988,4,spotify:track:5IpnD5kgMbIcFv5JBzPWfa,Hall of Fame (feat. will.i.am),The Script
0,0.588,0.739,0,-7.576,1,0.0507,0.00455,0.0,0.0978,0.353,99.95,18,spotify:track:2WjRvS267vlTdfbjJQ1T7T,If You Could See Me Now,The Script
0,0.446,0.824,10,-4.223,1,0.0328,0.0164,0.0,0.338,0.299,157.976,10,spotify:track:12L63GdoBje02bUXg2PBlo,Glowing,The Script
0,0.605,0.831,2,-5.53,1,0.0484,0.19,0.0,0.112,0.687,91.026,19,spotify:track:5ntgjGF1SnIj5rgvQ53hwb,Give the Love Around,The Script
0,0.513,0.876,0,-5.079,1,0.092,0.00796,0.0,0.253,0.569,90.026,18,spotify:track:4BxVhhJKoyRqbYApi9pHyW,Broken Arrow,The Script
0,0.501,0.794,9,-5.993,1,0.0522,0.00481,4.67e-05,0.0449,0.344,120.016,2,spotify:track:0U3wExVDNrrgr01nqV2Qnc,Kaleidoscope,The Script
0,0.567,0.772,9,-6.362,1,0.0389,0.335,0.0,0.0939,0.596,89.027,16,spotify:track:4yVqIS4zqTLdO0BUoAWl39,No Words,The Script
0,0.408,0.793,11,-3.844,1,0.0466,0.188,0.0,0.185,0.489,186.125,10,spotify:track:3Mx9XsVWp6Ctx3AlmrmcI4,Millionaires,The Script
0,0.534,0.937,1,-2.267,1,0.0504,0.0796,0.0,0.0476,0.484,102.161,18,spotify:track:2YpmXdPZAClQjtYZpf6H36,Long Stretch Of Love,Lady A
0,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011,9,spotify:track:723AfB79zLn0b3PspEgTH8,Bartender,Lady A
0,0.658,0.583,10,-6.337,1,0.0281,0.414,2.12e-06,0.116,0.694,112.478,16,spotify:track:71eU8RBmz2L6DdiwXEgxno,Lie With Me,Lady A
0,0.599,0.902,1,-4.392,1,0.0543,0.0285,0.0,0.337,0.924,91.033,19,spotify:track:6ZMbbsaHdNMvRWSG4d40w9,Freestyle,Lady A
0,0.461,0.85,8,-4.96,1,0.0555,0.183,1.47e-06,0.23,0.533,88.749,2,spotify:track:4RMInwGPitoC0ite9gy173,Down South,Lady A
0,0.523,0.526,1,-6.157,1,0.0261,0.319,0.0,0.237,0.434,153.867,10,spotify:track:1iLxAO3VkOmB1nJ7CFGG4e,One Great Mystery,Lady A
0,0.518,0.93,10,-3.9,1,0.0667,0.0899,2.92e-06,0.161,0.874,187.802,4,spotify:track:6bjn0Mi2G3C28BYNHJaDLb,Sounded Good At The Time,Lady A
0,0.453,0.813,1,-4.769,1,0.0468,0.205,0.0,0.0937,0.567,160.073,10,spotify:track:67UfAOdny9JIxbK66UKFL3,She Is,Lady A
0,0.461,0.714,5,-6.721,1,0.0378,0.222,4.95e-06,0.179,0.492,164.003,10,spotify:track:6UeSlDlgZNr9N9NNM1fJeW,Damn You Seventeen,Lady A
0,0.583,0.882,4,-3.98,1,0.0395,0.00548,0.0,0.128,0.463,139.991,4,spotify:track:75y3ri6YX8Vy5Rd82Ey0qJ,747,Lady A
0,0.42,0.881,3,-4.733,0,0.0315,0.0399,3.9e-06,0.0885,0.671,194.009,11,spotify:track:28Y4a8GGAtB4dkoF9xAu1C,Just A Girl,Lady A
0,0.602,0.959,7,-4.036,1,0.0436,0.0121,2.03e-05,0.0417,0.812,99.986,4,spotify:track:3tbfeWeKmdLoHp4tg2v20Z,Slow Rollin',Lady A
0,0.559,0.921,5,-2.442,1,0.0533,0.059,0.0,0.211,0.842,97.838,4,spotify:track:4lQG9mU5YQa9kr99adEVCQ,All Nighter,Lady A
0,0.571,0.901,4,-4.752,0,0.0396,0.0294,0.0,0.287,0.419,125.998,6,spotify:track:4sdZU98OmcY4XuAJexYqti,Falling For You,Lady A
0,0.617,0.571,10,-7.628,0,0.0395,0.651,0.0,0.102,0.469,142.897,15,spotify:track:78rqZfabGn7g3wkbW6P3dM,Just A Kiss - Backstage Acoustic Session,Lady A
0,0.672,0.55,4,-7.65,1,0.026,0.291,1.39e-05,0.0816,0.234,111.868,2,spotify:track:1bkQX87u0tHFFqXCBdmR6K,I Run To You - iTunes Session,Lady A
0,0.488,0.257,4,-10.079,1,0.045,0.885,0.0,0.15,0.207,105.324,5,spotify:track:0LrUska9CPMnbRkJGQn5Fb,Need You Now - iTunes Session,Lady A
0,0.55,0.0879,10,-22.775,1,0.0604,0.993,0.931,0.114,0.044,124.385,7,spotify:track:53y0pc6xZTrun3CzAWE575,Nobody Does It Better (Arr. for Piano),Carole Bayer Sager
0,0.474,0.0552,3,-26.908,1,0.0397,0.976,0.896,0.0998,0.177,125.785,7,spotify:track:1BAqMI7ccRRb5eEM8m2r4I,I'm Not in Love (Arr. for Piano),Eric Stewart
0,0.587,0.0495,2,-25.321,1,0.0465,0.992,0.94,0.101,0.144,69.991,7,spotify:track:0NxVxPxjQO1E70JIww63Ma,Baby Can I Hold You (Arr. for Piano),Tracy Chapman
0,0.408,0.252,0,-19.051,1,0.0438,0.995,0.875,0.099,0.401,209.995,7,spotify:track:0xghULJdewJAi33Rtd57iO,The Sound of Silence (Arr. for Piano),Paul Simon
0,0.505,0.0199,3,-23.991,0,0.0345,0.995,0.933,0.083,0.0383,84.6,7,spotify:track:2UFXp8rNqkuabd2nkfde41,Drive (Arr. for Piano),Ric Ocasek
0,0.283,0.283,7,-18.964,1,0.0536,0.947,0.938,0.112,0.0564,172.154,7,spotify:track:0KvG2Hb6l0z0FdGNSWCT8x,Closing Time (Arr. for Piano),Dan Wilson
0,0.328,0.102,2,-21.932,1,0.0602,0.991,0.896,0.108,0.341,71.409,7,spotify:track:3CSQ2scCBgqCppiIIDH1br,Fool (If You Think It's Over) (Arr. for Piano),Chris Rea
0,0.428,0.154,9,-19.047,0,0.058,0.987,0.962,0.111,0.296,142.596,7,spotify:track:5yuGIFdzhPBIJVh8scDMMo,Ain't No Sunshine (Arr. for Piano),Bill Withers
0,0.263,0.287,10,-19.034,1,0.04,0.941,0.965,0.113,0.119,148.302,7,spotify:track:2zYAh0TEwYFtUtOsImprIB,Landslide (Arr. for Piano),Stevie Nicks
0,0.584,0.0616,5,-19.897,1,0.0383,0.993,0.947,0.152,0.236,123.179,7,spotify:track:2kgXrEllQ2jjIy4bQXgEU7,Nothing Compares 2 U (Arr. for Piano),Prince
0,0.485,0.0398,8,-25.438,1,0.0415,0.985,0.901,0.106,0.199,181.852,7,spotify:track:4UC31vY2TotKhEml7OPZ56,Take My Breath Away (Arr. for Piano),Giorgio Moroder
0,0.578,0.0848,2,-21.432,1,0.0352,0.991,0.857,0.098,0.0372,145.001,7,spotify:track:296vr0F0NpGbe0CcpVQqXV,Champagne Supernova (Arr. for Piano),Noel Gallagher
0,0.486,0.0194,2,-28.193,1,0.0429,0.994,0.904,0.107,0.464,139.748,7,spotify:track:3PRTGtv9xrixpoX8r8xLnT,I Try (Arr. for Piano),Macy Gray
0,0.599,0.11,1,-25.933,0,0.0994,0.986,0.969,0.112,0.26,96.41,7,spotify:track:5ul3mPyLmthoR22NhojiiS,California Dreamin' (Arr. for Piano),John Phillips
0,0.282,0.159,0,-17.579,0,0.0633,0.981,0.932,0.109,0.039,212.315,7,spotify:track:4AkmM3GL7PpVKA0kFT6zf3,How Long (Arr. for Piano),Paul Carrack
0,0.549,0.945,7,-4.351,1,0.0329,0.031,0.0,0.114,0.565,93.998,4,spotify:track:1gxHYlzU60Wz5NnFm1Yv33,Good Ol' Days,The Script
0,0.517,0.828,4,-4.223,1,0.0493,0.156,0.0,0.901,0.511,147.955,0,spotify:track:4IACOiO4fczuCkYFdYxDGu,Six Degrees of Separation,The Script
0,0.421,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.123,0.63,84.803,4,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),The Script
0,0.514,0.758,0,-6.864,1,0.074,0.00569,0.0,0.145,0.35,99.89,18,spotify:track:4VTL9bM6qaSTsYGVianqzr,If You Could See Me Now,The Script
0,0.447,0.823,10,-4.227,1,0.0338,0.0171,0.0,0.341,0.305,157.964,10,spotify:track:5S9dUEV7z99qlNGwqo4AJ3,Glowing,The Script
0,0.606,0.838,9,-5.5,1,0.053,0.221,0.0,0.0922,0.668,91.022,4,spotify:track:7kOSY3PuyY0tuSKQJGyS45,Give the Love Around,The Script
0,0.429,0.875,0,-5.057,1,0.0856,0.00853,0.0,0.251,0.584,90.088,18,spotify:track:1TABnwHte9NuHGdsk4shXF,Broken Arrow,The Script
0,0.504,0.797,9,-6.023,1,0.0513,0.00341,4.89e-05,0.052,0.366,120.033,2,spotify:track:7z67I4Bd00IpY7NEC13PNI,Kaleidoscope,The Script
0,0.568,0.777,9,-6.181,1,0.0376,0.361,1.45e-06,0.0901,0.563,89.045,16,spotify:track:7wsHwb4T9M2HQviCnLdwMs,No Words,The Script
0,0.406,0.791,11,-3.804,1,0.0434,0.169,0.0,0.167,0.493,186.059,10,spotify:track:7HZKksFR5Qsr4XPHAkub32,Millionaires,The Script
0,0.288,0.662,9,-10.482,1,0.0347,0.0102,0.944,0.498,0.254,131.056,12,spotify:track:7MT5mNCNNCoW6XP265UkdS,Life in Technicolor,Coldplay
0,0.437,0.806,10,-7.693,0,0.0353,0.0054,0.00822,0.1,0.271,109.109,6,spotify:track:7vIY0IXV5FDefLv3RZUq7Q,Cemeteries of London,Coldplay
0,0.359,0.779,7,-7.52,1,0.0412,0.0057,0.837,0.379,0.582,86.951,12,spotify:track:1PdWRsAEovbR8JlpjqqRxm,Lost!,Coldplay
0,0.309,0.636,5,-7.202,0,0.0344,0.221,0.00281,0.102,0.177,141.382,6,spotify:track:3IL3zHHAFzqu9JkGzMVqsE,42,Coldplay
0,0.202,0.733,7,-7.599,1,0.0446,0.0427,0.696,0.243,0.0728,118.217,12,spotify:track:2GkCxLKP04KfDpUYLTmTNl,Lovers in Japan,Coldplay
0,0.162,0.807,6,-6.277,1,0.0538,0.00884,0.358,0.187,0.227,161.577,10,spotify:track:6fw0Ih9M1GQBMi9yqAt1dP,Yes,Coldplay
0,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,6,spotify:track:3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,Coldplay
0,0.33,0.58,1,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093,6,spotify:track:5147DzKnamWyQdZwsYLHEJ,Violet Hill,Coldplay
0,0.378,0.663,1,-10.476,1,0.0458,0.00722,0.797,0.191,0.428,173.136,12,spotify:track:4NmcfahJGawtwaMATGgP0L,Strawberry Swing,Coldplay
0,0.218,0.296,8,-10.61,1,0.0312,0.695,0.727,0.164,0.0792,129.93,7,spotify:track:36kG5UXshT0PqnZKsgU8c2,Death and All His Friends,Coldplay
0,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,14,spotify:track:58P060mo9WWgEAdDvf0Riz,willow,Taylor Swift
0,0.463,0.248,0,-12.036,1,0.0374,0.92,0.0,0.113,0.325,171.346,17,spotify:track:0fVrVe7Vxd3nmbJDiuX4cv,champagne problems,Taylor Swift
0,0.498,0.471,9,-10.406,1,0.0411,0.811,0.113,0.121,0.351,112.018,1,spotify:track:4mPOHhdmdCePudiBDbAiPl,gold rush,Taylor Swift
0,0.575,0.435,5,-8.193,1,0.0311,0.737,5.38e-05,0.105,0.351,145.91,1,spotify:track:6cpa32VdG5US2mYGNBbF9I,‘tis the damn season,Taylor Swift
0,0.373,0.36,9,-10.376,1,0.0387,0.878,1.54e-05,0.079,0.212,147.442,1,spotify:track:5U0MyuuCoOoniHLQFLazLF,tolerate it,Taylor Swift
0,0.547,0.613,7,-7.577,0,0.0264,0.431,0.0,0.102,0.528,79.011,6,spotify:track:257CUonahBouFWEhouuLYQ,"no body, no crime (feat. HAIM)",Taylor Swift
0,0.558,0.331,11,-10.649,1,0.0381,0.861,0.0,0.113,0.201,122.035,1,spotify:track:7FDAG4nHExiYsHq6q7cmEn,happiness,Taylor Swift
0,0.607,0.488,4,-8.329,1,0.0264,0.694,0.0,0.129,0.361,119.953,5,spotify:track:25TmHz7flNEc2Knau9iFFL,dorothea,Taylor Swift
0,0.529,0.536,8,-11.269,1,0.0627,0.826,0.00082,0.141,0.304,107.873,1,spotify:track:1ofQwiozMPRwf5g9MIjaHx,coney island (feat. The National),Taylor Swift
0,0.329,0.547,2,-9.514,1,0.0397,0.848,1.11e-05,0.088,0.522,86.629,17,spotify:track:3fs5SqsBJmczNrdMEn2hlr,ivy,Taylor Swift
0,0.605,0.513,0,-8.962,1,0.0337,0.774,0.000177,0.123,0.512,127.986,5,spotify:track:279zump7XNXCTElaqukWFr,cowboy like me,Taylor Swift
0,0.546,0.732,0,-7.715,1,0.0423,0.674,0.184,0.0972,0.571,157.893,10,spotify:track:3H4F4JXYfyxSxY3vf8gIr4,long story short,Taylor Swift
0,0.535,0.562,5,-11.615,1,0.0479,0.878,0.000132,0.114,0.294,96.103,5,spotify:track:77fHtse81VKtp5CECYhl8D,marjorie,Taylor Swift
0,0.686,0.705,9,-10.823,1,0.249,0.832,4.55e-06,0.134,0.919,151.868,16,spotify:track:3RJxSWIqAuu3rCBttc6f5j,closure,Taylor Swift
0,0.395,0.27,1,-10.672,1,0.0309,0.937,0.00249,0.111,0.314,120.94,17,spotify:track:307GTVXXkcVBH1WQm1sMCd,evermore (feat. Bon Iver),Taylor Swift
0,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,16,spotify:track:1BwXCMe8F4goPwResZJPHb,right where you left me - bonus track,Taylor Swift
0,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39e-05,0.09,0.416,151.923,5,spotify:track:2E2BEJrIiMTRnmDnasT9vb,it’s time to go - bonus track,Taylor Swift
0,0.637,0.646,5,-5.863,1,0.0361,0.193,0.0,0.138,0.216,104.045,2,spotify:track:1YmRrZEyyYGpW9fTiLWhYt,Bleeding Love,Leona Lewis
0,0.49,0.83,0,-4.45,0,0.111,0.0333,0.0,0.248,0.435,189.933,11,spotify:track:3of4yGxLF34DNvURUbO7uy,Whatever It Takes,Leona Lewis
0,0.43,0.348,11,-6.08,0,0.0296,0.732,0.0,0.39,0.12,71.972,15,spotify:track:65fhTIuBWEo3o5mqtD0pPl,Homeless,Leona Lewis
0,0.585,0.707,6,-4.207,1,0.0511,0.525,3.19e-05,0.144,0.518,163.962,10,spotify:track:0RvVwfXwaqLpmVPH8uvsV8,Better in Time,Leona Lewis
0,0.734,0.636,8,-7.235,1,0.0331,0.0819,0.0,0.274,0.377,116.985,16,spotify:track:6P1E01bXqxDbrfLQzm31mn,Yesterday,Leona Lewis
0,0.675,0.679,8,-4.803,0,0.0933,0.403,0.0,0.105,0.432,74.011,9,spotify:track:6DMhut05lBgSTyTCHaNEj0,Take A Bow,Leona Lewis
0,0.355,0.604,7,-4.152,1,0.0304,0.136,0.0,0.151,0.202,75.456,2,spotify:track:2AFwYYBhjI28iXATKw9yeH,I Will Be,Leona Lewis
0,0.698,0.642,2,-5.844,1,0.0382,0.314,0.0,0.138,0.569,88.011,19,spotify:track:2kzP8HfQkwbnOR85VYeM9r,Angel,Leona Lewis
0,0.583,0.211,10,-9.912,1,0.0367,0.783,0.0,0.108,0.0843,120.033,1,spotify:track:1SeAK9AETaCCSoWdYIUYn5,Here I Am,Leona Lewis
0,0.68,0.616,2,-6.541,0,0.0379,0.268,0.0,0.313,0.547,130.021,13,spotify:track:3vpP32pjBw0ZGIgx6SnsJ1,I'm You,Leona Lewis
0,0.703,0.737,0,-5.225,1,0.0652,0.0105,0.0,0.0925,0.565,160.094,19,spotify:track:2terwzkWeSgcr4Q4S6t2Rq,The Best You Never Had,Leona Lewis
0,0.4,0.105,6,-10.731,1,0.0354,0.757,2.8e-05,0.134,0.122,120.01,1,spotify:track:4MMD7g0EmV6t9qKSneZUDj,The First Time Ever I Saw Your Face,Leona Lewis
0,0.328,0.436,8,-5.046,1,0.0277,0.668,0.0,0.107,0.159,56.292,14,spotify:track:0VH8reItSC0NSjv7R3G188,Footprints in the Sand,Leona Lewis
0,0.362,0.32,6,-12.45,1,0.0469,0.951,1.95e-06,0.12,0.245,88.334,14,spotify:track:7c1AXASW58anGLNYIkENzc,Selah,Emeli Sandé
0,0.496,0.554,3,-8.565,1,0.042,0.0754,0.000156,0.457,0.252,77.045,18,spotify:track:0Q1CLOFhsk4KhLKOgLmgLK,Breathing Underwater,Emeli Sandé
0,0.342,0.158,8,-13.91,0,0.0374,0.643,0.00244,0.378,0.108,115.448,15,spotify:track:5fjKcfPwGc2daULaL8Zyef,Happen,Emeli Sandé
0,0.582,0.641,1,-7.532,0,0.0271,0.0153,0.00459,0.154,0.181,106.026,6,spotify:track:0EaGIT8vHXRNuMNwJ8XAWt,Hurts,Emeli Sandé
0,0.745,0.345,8,-9.136,0,0.057,0.747,0.0,0.0858,0.328,120.17,15,spotify:track:7AaTUkciK15NpDraWajyOx,Give Me Something,Emeli Sandé
0,0.33,0.144,1,-11.737,0,0.0482,0.933,0.00291,0.12,0.104,64.087,14,spotify:track:13vKgDsIJRstq7ZWdgNrHN,Right Now,Emeli Sandé
0,0.313,0.288,5,-8.245,1,0.0348,0.864,1.82e-06,0.119,0.136,128.654,17,spotify:track:6mZVRWudCc1XX4HLoB5m3h,Shakes,Emeli Sandé
0,0.547,0.409,1,-12.248,0,0.382,0.28,0.000976,0.0975,0.226,65.279,15,spotify:track:2LsYs9LtG8W5WekWRCOOZE,Garden,Emeli Sandé
0,0.555,0.458,2,-10.625,1,0.0407,0.268,0.181,0.12,0.183,146.181,17,spotify:track:3iwbPVW6SrzxloEZO8q3FL,I’d Rather Not,Emeli Sandé
0,0.59,0.203,4,-11.336,1,0.0457,0.553,0.00164,0.0953,0.0863,119.303,5,spotify:track:6OK3w1UnIyZFtbFrnPEqaf,Lonely,Emeli Sandé
0,0.447,0.234,4,-8.482,1,0.0772,0.959,0.0,0.0751,0.279,81.909,14,spotify:track:126lNvSBKUDnbOuF5tDqn1,Sweet Architect,Emeli Sandé
0,0.593,0.585,0,-6.302,1,0.0509,0.28,0.0,0.204,0.616,101.81,18,spotify:track:7FT8pzBd0hAgUSfUvGWGB3,Tenderly,Emeli Sandé
0,0.566,0.527,9,-8.612,1,0.101,0.0387,9.17e-05,0.0303,0.333,166.011,10,spotify:track:6nM3yRsFjGApjzbdb3LdGq,Every Single Little Piece,Emeli Sandé
0,0.606,0.853,9,-6.247,1,0.041,0.0222,1.57e-05,0.0647,0.709,114.963,4,spotify:track:0gvPnDf3tBXu4nrkqL73dN,Highs & Lows,Emeli Sandé
0,0.601,0.541,0,-10.329,1,0.281,0.446,0.0,0.245,0.824,179.746,19,spotify:track:5AjH2lN0Rgdfxddkp1YdMA,Babe,Emeli Sandé
0,0.688,0.638,11,-5.562,0,0.0907,0.146,0.000669,0.0805,0.83,79.948,9,spotify:track:317UXTC1xTbzDeuJ9u77q8,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
0,0.58,0.434,8,-10.708,1,0.0479,0.00738,0.000129,0.105,0.536,139.082,16,spotify:track:3udJxehBCZ27wRO9gSum4B,I Don’t Think I Can Do This Again (with Clairo),Mura Masa
0,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,13,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles
0,0.631,0.603,1,-5.85,1,0.0312,0.00881,0.0,0.182,0.6,79.999,18,spotify:track:1NcGrbn2dbx6VQOPQeKhjl,Vegas,Sara Bareilles
0,0.621,0.717,0,-4.161,1,0.0326,0.199,0.0,0.153,0.699,132.815,19,spotify:track:3kfHdr2sYF2EeWEmBHquVj,Bottle It Up,Sara Bareilles
